imdb_id,budget,mpaa_rating,collection_name,collection_id,keywords,production_companies,main_production_company,director,director_id,director_popularity,top_cast,main_actor_name,main_actor_id,main_actor_popularity,cast_popularity_sum,primaryTitle,first_week_revenue,Distributor,runtimeMinutes,genres,Theaters,release_date,year,is_major_holiday,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,competition_count,director_bankability,actor_bankability,director_experience,is_covid_period,dist_cat_Medium,dist_cat_Small,distributor_bankability,mpaa_rank,has_top_yield_genre,has_high_yield_genre,has_medium_yield_genre,has_low_yield_genre,budget_tier_numeric,prequel_revenue,has_prequel,prequel_revenue_fixed,franchise_position,years_since_last_installment,Source_Comic_Graphic_Novel,budget_per_theater,avg_ticket_price,consumer_sentiment
tt0979434,17000000,PG-13,,,,"Sweepstake Productions, Cube Vision",Sweepstake Productions,Erik White,130687.0,0.1065,"Shad Moss, Brandon T. Jackson, Naturi Naughton, Loretta Devine, Teairra Mari",Shad Moss,58197.0,1.286,2.9539,Lottery Ticket,13430338,Warner Bros.,99.0,Comedy,1973.0,2010-08-20,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14300186,14300186,0,0,0,0,42237775.84848485,2,0,1,0,0,1,0.0,0,57186770.0,0.0,0.0,0,8616.320324379118,7.89,71.8
tt0889573,19000000,PG-13,,,"new york city, pregnancy, hypochondriac, little boy, single mother","Mandate Pictures, Echo Films, Miramax, Bona Fide Productions",Mandate Pictures,Will Speck,60923.0,0.2482,"Jennifer Aniston, Jason Bateman, Patrick Wilson, Thomas Robinson, Jeff Goldblum",Jennifer Aniston,4491.0,4.7385,14.8901,The Switch,11826528,Miramax,101.0,"Comedy,Drama,Romance",2012.0,2010-08-20,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14300186,14300186,0,0,0,1,14300186.0,2,0,1,1,1,1,0.0,0,57186770.0,0.0,0.0,0,9443.339960238569,7.89,71.8
tt1135084,32000000,PG-13,,,"bank, armored car, heist, bank robbery, cops and robbers ","Rainforest Entertainment, Screen Gems, Grand Hustle Films",Rainforest Entertainment,John Luessenhop,97026.0,0.9769,"Matt Dillon, Paul Walker, Idris Elba, Hayden Christensen, Chris Brown",Matt Dillon,2876.0,2.7101,14.1215,Takers,26450825,Screen Gems,107.0,"Action,Crime,Drama",2206.0,2010-08-27,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19089812,8246521,0,0,1,0,23236881.714285713,2,1,0,1,0,2,0.0,0,57186770.0,0.0,0.0,0,14505.893019038984,7.89,71.8
tt1440728,20000000,R,,,"mission, assassin, prostitute, italy, anti hero","Twins Financing, This is that, Focus Features, Greenlit Rights, Smokehouse Pictures",Twins Financing,Anton Corbijn,45052.0,0.372,"George Clooney, Violante Placido, Thekla Reuten, Paolo Bonacelli, Johan Leysen",George Clooney,1461.0,4.4808,7.105,The American,20879376,Focus Features,105.0,"Crime,Drama,Thriller",2721.0,2010-09-01,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,14300186,17176297,0,0,1,0,13431905.333333334,1,0,1,1,0,1,0.0,0,57186770.0,0.0,0.0,0,7350.23888276369,7.89,71.8
tt1322312,32000000,R,,,"new york city, newspaper, airplane, waitress, san francisco, california","New Line Cinema, Offspring Entertainment",New Line Cinema,Nanette Burstein,96439.0,0.1996,"Drew Barrymore, Justin Long, Charlie Day, Jason Sudeikis, Christina Applegate",Drew Barrymore,69597.0,3.2511,10.1566,Going the Distance,10164100,Warner Bros.,102.0,"Comedy,Romance",3030.0,2010-09-03,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19089812,19089812,0,0,0,0,41390498.26470588,1,0,1,0,1,2,0.0,0,57186770.0,0.0,0.0,0,10561.056105610562,7.89,71.8
tt1314655,10000000,PG-13,,,"supernatural, murder, devil, trapped, sole survivor","Universal Pictures, MRC, The Night Chronicles, Relativity Media",Universal Pictures,John Erick Dowdle,77147.0,0.686,"Chris Messina, Bojana Novaković, Jenny O'Hara, Logan Marshall-Green, Jacob Vargas",Chris Messina,61659.0,1.6088,4.9899,Devil,15253465,Universal Pictures,80.0,"Horror,Mystery,Thriller",2809.0,2010-09-17,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10127793,10127793,0,0,0,0,28794854.03846154,2,0,1,1,1,1,0.0,0,57186770.0,0.0,0.0,0,3559.98576005696,7.89,71.8
tt0840361,37000000,R,,,"drug dealer, based on novel or book, ambulance, boston, massachusetts, money laundering","Legendary Pictures, GK Films, Thunder Road, Warner Bros. Pictures",Legendary Pictures,Ben Affleck,880.0,10.1786,"Ben Affleck, Jeremy Renner, Rebecca Hall, Jon Hamm, Blake Lively",Ben Affleck,880.0,10.1786,17.5472,The Town,33086901,Warner Bros.,125.0,"Crime,Drama,Thriller",2861.0,2010-09-17,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,19089812,19089812,0,0,0,0,40498315.45714286,1,0,1,1,0,2,0.0,0,57186770.0,0.0,0.0,0,12932.541069556099,7.89,71.8
tt1282140,8000000,PG-13,,,"high school, small town, lie, loss of virginity, coming of age","Screen Gems, Olive Bridge Entertainment",Screen Gems,Will Gluck,82511.0,0.7567,"Emma Stone, Penn Badgley, Amanda Bynes, Dan Byrd, Thomas Haden Church",Emma Stone,54693.0,9.0081,13.0505,Easy A,22113718,Screen Gems,92.0,"Comedy,Drama,Romance",2856.0,2010-09-17,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10127793,10127793,0,0,1,0,24777818.111111112,2,0,1,1,1,1,0.0,0,57186770.0,0.0,0.0,0,2801.1204481792715,7.89,71.8
tt1219342,80000000,PG,,,"friendship, villain, heroism, brother against brother, clash of clans","Warner Bros. Pictures, Village Roadshow Pictures, Animal Logic, GOG Productions",Warner Bros. Pictures,Zack Snyder,15217.0,5.0664,"Jim Sturgess, Ryan Kwanten, Hugo Weaving, Helen Mirren, Geoffrey Rush",Jim Sturgess,38941.0,1.1205,4.0147,Legend of the Guardians: The Owls of Ga'Hoole,19191869,Warner Bros.,97.0,"Action,Adventure,Animation",3575.0,2010-09-24,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,67934692,35435752,1,0,0,0,40292442.833333336,3,1,0,0,0,3,0.0,0,57186770.0,0.0,0.0,0,22377.622377622378,7.89,71.8
tt1414382,20000000,PG,,,"sibling relationship, marriage, bullying, rivalry, bully","Oops Doughnuts Productions, Touchstone Pictures, Frontier Pictures",Oops Doughnuts Productions,Andy Fickman,58375.0,0.3005,"Kristen Bell, Jamie Lee Curtis, Sigourney Weaver, Odette Annable, Victor Garber",Kristen Bell,40462.0,3.8202,13.056,You Again,10885067,Walt Disney Studios Motion Pictures,105.0,"Comedy,Romance",2548.0,2010-09-24,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,31710552,15395605,1,0,0,0,47402365.333333336,3,0,1,0,1,1,0.0,0,57186770.0,0.0,0.0,0,7849.293563579278,7.89,71.8
tt1228987,20000000,R,,,"based on novel or book, vampire, bullying, bully, child vampire","Hammer Film Productions, EFTI, Overture Films, Exclusive Media",Hammer Film Productions,Matt Reeves,32278.0,1.0056,"Kodi Smit-McPhee, Chloë Grace Moretz, Richard Jenkins, Elias Koteas, Sasha Barrese",Kodi Smit-McPhee,113505.0,1.2608,7.6815,Let Me In,6723801,Overture Films,116.0,"Drama,Fantasy,Horror",2021.0,2010-10-01,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,14300186,14300186,0,0,0,1,17626335.4,1,1,0,1,0,1,0.0,0,57186770.0,0.0,0.0,0,9896.091044037605,7.89,71.8
tt0795351,27000000,R,,,"child abuse, social worker, detective, office, supernatural","Paramount Vantage, Misher Films, Anonymous Content, Case 39 Productions, Paramount Pictures",Paramount Vantage,Christian Alvart,54559.0,0.1942,"Renée Zellweger, Jodelle Ferland, Ian McShane, Bradley Cooper, Adrian Lester",Renée Zellweger,9137.0,3.1413,8.940100000000001,Case 39,6969700,Paramount Vantage,109.0,"Horror,Mystery,Thriller",2211.0,2010-10-01,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5895780,8628291,1,0,0,1,15736584.5,1,0,1,1,1,1,0.0,0,57186770.0,0.0,0.0,0,12211.668928086838,7.89,71.8
tt0872230,25000000,R,,,"revenge, serial killer, slasher, mental illness, multiple personality disorder","Rogue, Relativity Media, Corvus Corax Productions, Mandate International",Rogue,Wes Craven,5140.0,0.8447,"Max Thieriot, John Magaro, Denzel Whitaker, Zena Grey, Nick Lashaway",Max Thieriot,41883.0,2.4824,5.199400000000001,My Soul to Take,8745285,Universal Pictures,107.0,"Horror,Mystery,Thriller",2572.0,2010-10-08,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,15736584,15736584,0,0,0,0,28293321.111111112,1,0,1,1,1,1,0.0,0,57186770.0,0.0,0.0,0,9720.062208398134,7.89,71.8
tt1055292,38000000,PG-13,,,"baby, loss of loved one, godmother, romcom, parenthood","Josephson Entertainment, Gold Circle Films",Josephson Entertainment,Greg Berlanti,88967.0,0.5059,"Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett, Brynn Clagett",Katherine Heigl,25541.0,3.3405,8.5919,Life as We Know It,19664738,Warner Bros.,114.0,"Comedy,Drama,Romance",3150.0,2010-10-08,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,19089812,41481408,0,0,0,0,39722157.05405405,2,0,1,1,1,2,0.0,0,57186770.0,0.0,0.0,0,12063.492063492064,7.89,71.8
tt1028576,35000000,PG,,,"horseback riding, horse race, 1970s, biography, based on true story","Walt Disney Pictures, Fast Track Productions, Mayhem Pictures",Walt Disney Pictures,Randall Wallace,2460.0,0.3826,"Diane Lane, John Malkovich, Scott Glenn, Dylan Walsh, Fred Thompson",Diane Lane,2882.0,5.4702,11.3066,Secretariat,18014055,Walt Disney Studios Motion Pictures,123.0,"Biography,Drama,Family",3072.0,2010-10-08,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,19089812,19089812,0,0,0,0,45480402.2631579,3,0,1,1,1,2,0.0,0,57186770.0,0.0,0.0,0,11393.229166666666,7.89,71.8
tt1231583,65000000,R,,,"highway, slacker, hitchhiker, wallet, sunglasses","Legendary Pictures, Green Hat Films, Warner Bros. Pictures",Legendary Pictures,Todd Phillips,57130.0,0.937,"Robert Downey Jr., Zach Galifianakis, Michelle Monaghan, Jamie Foxx, Juliette Lewis",Robert Downey Jr.,3223.0,7.9068,17.4095,Due Date,43478266,Warner Bros.,95.0,"Comedy,Drama",3355.0,2010-11-05,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,71974102,68490748,1,0,0,0,39194330.2368421,1,0,1,1,0,2,0.0,0,57186770.0,0.0,0.0,0,19374.068554396425,7.89,71.8
tt1126618,40000000,PG-13,,,"new york city, workaholic, tv ratings, television producer, work ethic","Bad Robot, Goldcrest, Paramount Pictures",Bad Robot,Roger Michell,7017.0,0.3746,"Rachel McAdams, Harrison Ford, Diane Keaton, Patrick Wilson, Jeff Goldblum",Rachel McAdams,53714.0,5.1275,14.8895,Morning Glory,13322872,Paramount Pictures,107.0,"Comedy,Drama,Romance",2518.0,2010-11-10,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,19089812,19089812,0,0,0,0,56160101.72727273,2,0,1,1,1,2,0.0,0,57186770.0,0.0,0.0,0,15885.623510722797,7.89,71.8
tt0477080,100000000,PG-13,,,"pennsylvania, usa, locomotive, freight train, evacuation, based on true story","20th Century Fox, Dune Entertainment, Prospect Park, Ingenious Media, Scott Free Productions, Big Screen Entertainment Group",20th Century Fox,Tony Scott,893.0,2.0223,"Denzel Washington, Chris Pine, Rosario Dawson, Kevin Dunn, Kevin Corrigan",Denzel Washington,5292.0,5.7888,11.7593,Unstoppable,28861914,20th Century Studios,98.0,"Action,Thriller",3207.0,2010-11-12,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,32032325,38517774,1,0,0,0,40062415.18181818,2,1,1,0,0,3,0.0,0,57186770.0,0.0,0.0,0,31181.789834736515,7.89,71.8
tt1458175,30000000,PG-13,,,"passport, murder, argument, county jail, fingerprint","Hwy61, Lionsgate, Fidélité Films",Hwy61,Paul Haggis,455.0,0.5615,"Russell Crowe, Elizabeth Banks, Brian Dennehy, RZA, Moran Atias",Russell Crowe,934.0,4.2452,9.6315,The Next Three Days,9708949,Lionsgate,133.0,"Action,Crime,Drama",2564.0,2010-11-19,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,15736584,32814738,0,0,0,0,22859522.52631579,2,1,0,1,0,2,0.0,0,57186770.0,0.0,0.0,0,11700.468018720749,7.89,71.8
tt1433108,24000000,R,,,"prisoner, police, hitman, cop, revenge","Castle Rock Entertainment, State Street Pictures",Castle Rock Entertainment,George Tillman Jr.,66121.0,0.3864,"Dwayne Johnson, Billy Bob Thornton, Oliver Jackson-Cohen, Maggie Grace, Carla Gugino",Dwayne Johnson,18918.0,5.4065,13.8517,Faster,13279683,CBS Films,98.0,"Action,Crime,Drama",2454.0,2010-11-24,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,15736584,22028533,0,0,0,1,15707755.0,1,1,0,1,0,1,0.0,0,57186770.0,0.0,0.0,0,9779.9511002445,7.89,71.8
tt1126591,55000000,PG-13,,,"dancer, musical, los angeles, california, burlesque, cabaret dancer","Screen Gems, Bedford Falls Productions",Screen Gems,Steve Antin,42745.0,0.4123,"Cher, Christina Aguilera, Cam Gigandet, Kristen Bell, Stanley Tucci",Cher,38225.0,0.6547,3.4514,Burlesque,19208232,Screen Gems,119.0,"Drama,Music,Musical",3037.0,2010-11-24,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,25804483,25804483,0,0,1,0,24511408.1,2,1,0,1,0,2,0.0,0,57186770.0,0.0,0.0,0,18109.976950938428,7.89,71.8
tt0758752,30000000,R,,,"letter, sexual freedom, love, viagra, free spirit","Fox 2000 Pictures, Regency Enterprises, New Regency Pictures, Stuber Pictures, Bedford Falls Productions, Dune Entertainment",Fox 2000 Pictures,Edward Zwick,9181.0,0.9843,"Jake Gyllenhaal, Anne Hathaway, Oliver Platt, Hank Azaria, Josh Gad",Jake Gyllenhaal,131.0,8.0157,29.660100000000003,Love & Other Drugs,15459216,20th Century Studios,112.0,"Comedy,Drama,Romance",2366.0,2010-11-24,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,15736584,45602590,0,0,0,0,39575436.86956522,1,0,1,1,1,2,0.0,0,57186770.0,0.0,0.0,0,12679.628064243449,7.89,71.8
tt1243957,100000000,PG-13,,,"hotel, paris, france, undercover agent, venice, italy, fake identity","GK Films, Spyglass Entertainment, Birnbaum/Barber Productions, StudioCanal",GK Films,Florian Henckel von Donnersmarck,8193.0,0.3075,"Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton, Steven Berkoff",Johnny Depp,85.0,6.5945,23.4642,The Tourist,22091233,Sony Pictures Releasing,103.0,"Action,Romance,Thriller",2756.0,2010-12-10,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35435752,47059130,0,0,0,0,38620381.85714286,2,1,1,0,1,3,0.0,0,57186770.0,0.0,0.0,0,36284.470246734396,7.89,71.8
tt1302067,80000000,PG,,,"picnic, sandwich, bear, live action and animation, playful","Sunswept Entertainment, De Line Pictures, Rhythm and Hues, Picnic Basket, Warner Bros. Pictures",Sunswept Entertainment,Eric Brevig,9622.0,0.2049,"Dan Aykroyd, Justin Timberlake, Anna Faris, Tom Cavanagh, T.J. Miller",Dan Aykroyd,707.0,2.6464,9.5491,Yogi Bear,28014839,Warner Bros.,80.0,"Adventure,Animation,Comedy",3515.0,2010-12-17,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35435752,35435752,0,0,0,0,42570796.075,3,1,1,0,0,3,0.0,0,57186770.0,0.0,0.0,0,22759.601706970127,7.89,71.8
tt1341188,120000000,PG-13,,,"love triangle, baseball, aftercreditsstinger","Columbia Pictures, Gracie Films, Road Rebel",Columbia Pictures,James L. Brooks,3388.0,0.7126,"Reese Witherspoon, Paul Rudd, Owen Wilson, Jack Nicholson, Kathryn Hahn",Reese Witherspoon,368.0,3.8563,11.2926,How Do You Know,11452622,Sony Pictures Releasing,121.0,"Comedy,Drama,Romance",2483.0,2010-12-17,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49701588,72190222,0,0,0,0,37869056.90909091,2,0,1,1,1,3,0.0,0,57186770.0,0.0,0.0,0,48328.63471606927,7.89,71.8
tt1403865,38000000,PG-13,,,"bounty hunter, based on novel or book, father murder, loss of loved one, texas ranger","Scott Rudin Productions, Mike Zoss Productions, Skydance Media, Paramount Pictures",Scott Rudin Productions,Joel Coen,1223.0,1.2439,"Jeff Bridges, Hailee Steinfeld, Matt Damon, Josh Brolin, Barry Pepper",Jeff Bridges,1229.0,3.7677,23.9273,True Grit,49341221,Paramount Pictures,110.0,"Drama,Western",3047.0,2010-12-22,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19089812,19089812,0,0,0,0,52590332.583333336,2,0,1,1,0,2,0.0,0,57186770.0,0.0,0.0,0,12471.283229405974,7.89,71.8
tt1320261,112000000,PG,,,"princess, journalist, forbidden love, royal court","Dune Entertainment, Davis Entertainment, Dune Entertainment III, 20th Century Fox",Dune Entertainment,Rob Letterman,65630.0,0.7048,"Jack Black, Jason Segel, Emily Blunt, Amanda Peet, Billy Connolly",Jack Black,70851.0,5.5955,27.475800000000003,Gulliver's Travels,21121717,20th Century Studios,85.0,"Adventure,Comedy,Family",2546.0,2010-12-25,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72190222,26507116,1,0,0,0,38242313.56,3,1,1,0,0,3,0.0,0,57186770.0,0.0,0.0,0,43990.57344854674,7.89,71.8
tt0479997,40000000,PG-13,,,"witch, hero, ambush, fight, ritual","Atlas Entertainment, Relativity Media, Mandate International, Rogue Pictures",Atlas Entertainment,Dominic Sena,58498.0,0.5206,"Nicolas Cage, Ron Perlman, Ulrich Thomsen, Christopher Lee, Fernanda Dorogi",Nicolas Cage,2963.0,6.7936,12.3302,Season of the Witch,13497739,Relativity Media,95.0,"Action,Adventure,Fantasy",2816.0,2011-01-07,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19089812,30342781,0,0,1,0,19089812.0,2,1,0,0,0,2,0.0,0,57186770.0,0.0,0.0,0,14204.545454545454,7.93,67.3
tt1578275,70000000,PG-13,,,"chicago, illinois, adultery, infidelity, truth, married couple","Wild West Picture Show Productions, Imagine Entertainment, Universal Pictures, Spyglass Entertainment, Brian Grazer Productions",Wild West Picture Show Productions,Ron Howard,6159.0,3.4643,"Vince Vaughn, Kevin James, Winona Ryder, Jennifer Connelly, Queen Latifah",Vince Vaughn,4937.0,2.2225,27.4868,The Dilemma,23637335,Universal Pictures,111.0,"Comedy,Drama",2940.0,2011-01-14,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60110626,45390345,1,0,0,0,28271847.0,2,0,1,1,0,2,0.0,0,57186770.0,0.0,0.0,0,23809.52380952381,7.93,67.3
tt0990407,120000000,PG-13,,,"martial arts, assassin, bomb, superhero, nightclub","Original Film, Reliance Big Entertainment, Sony Pictures, Columbia Pictures",Original Film,Michel Gondry,201.0,0.8172,"Seth Rogen, Jay Chou, Cameron Diaz, Tom Wilkinson, Christoph Waltz",Seth Rogen,19274.0,3.9344,12.4606,The Green Hornet,45341243,Sony Pictures Releasing,119.0,"Action,Comedy,Crime",3584.0,2011-01-14,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49701588,14637300,0,0,0,0,36720516.26086956,2,1,1,1,0,3,0.0,0,57186770.0,0.0,0.0,1,33482.142857142855,7.93,67.3
tt1411238,25000000,R,,,"parent child relationship, casual meeting, sexual humor, student of medicine, friends","Katalyst Films, The Montecito Picture Company, Handsomecharlie Films",Katalyst Films,Ivan Reitman,8858.0,0.6849,"Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes, Greta Gerwig",Natalie Portman,524.0,5.8945,13.8045,No Strings Attached,26092075,Paramount Pictures,108.0,"Comedy,Romance",3018.0,2011-01-21,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15736584,15736584,0,0,0,0,52340400.92307692,1,0,1,0,1,1,0.0,0,57186770.0,0.0,0.0,0,8283.63154406892,7.93,67.3
tt1023114,30000000,PG-13,,,"escape, world war ii, soviet union, anti-communism, india","Exclusive Media, National Geographic Films, Image Nation Abu Dhabi, Exclusive Films, Monolith Films",Exclusive Media,Peter Weir,2690.0,2.089,"Ed Harris, Jim Sturgess, Saoirse Ronan, Colin Farrell, Mark Strong",Ed Harris,228.0,3.7432,8.675799999999999,The Way Back,1651289,Newmarket Films,133.0,"Adventure,Drama,History",678.0,2011-01-21,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15736584,15736584,0,0,0,1,15736584.5,2,1,0,1,1,2,0.0,0,57186770.0,0.0,0.0,0,44247.78761061947,7.93,67.3
tt1161864,37000000,PG-13,,,"vatican (holy see), exorcism, violinist, god, priest","New Line Cinema, Contrafilm, Mid Atlantic Films",New Line Cinema,Mikael Håfström,29605.0,0.5569,"Anthony Hopkins, Colin O'Donoghue, Alice Braga, Rutger Hauer, Ciarán Hinds",Anthony Hopkins,4173.0,4.4259,8.0603,The Rite,18112223,Warner Bros.,114.0,"Drama,Horror,Mystery",2985.0,2011-01-28,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19089812,19089812,0,0,0,0,42215772.73170732,2,0,0,1,1,2,0.0,0,57186770.0,0.0,0.0,0,12395.30988274707,7.93,67.3
tt0881320,30000000,R,,,"expedition, cave, based on true story, scuba diving, papua new guinea","Universal Pictures, Relativity Media, Wayfare Entertainment, Great Wight Productions/ Osford Films, Sanctum Australia, Lightstorm Entertainment, FilmNation Entertainment",Universal Pictures,Alister Grierson,59126.0,0.3443,"Richard Roxburgh, Ioan Gruffudd, Rhys Wakefield, Alice Parkinson, Dan Wyllie",Richard Roxburgh,12206.0,1.5689,5.0897,Sanctum,12373370,Universal Pictures,108.0,"Action,Adventure,Drama",2787.0,2011-02-04,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15736584,15736584,0,0,0,0,28122346.612903226,1,1,0,1,0,2,0.0,0,57186770.0,0.0,0.0,0,10764.262648008611,7.93,67.3
tt1265990,16000000,PG-13,,,"jealousy, obsession, roommates, campus, love","Screen Gems, Vertigo Entertainment",Screen Gems,Christian E. Christiansen,143079.0,0.1275,"Leighton Meester, Minka Kelly, Cam Gigandet, Aly Michalka, Danneel Ackles",Leighton Meester,85825.0,2.8125,13.682099999999998,The Roommate,17652901,Screen Gems,91.0,"Drama,Horror,Thriller",2534.0,2011-02-04,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11941474,11941474,0,0,1,0,24029301.181818184,2,0,1,1,0,1,0.0,0,57186770.0,0.0,0.0,0,6314.127861089187,7.93,67.3
tt1702443,13000000,G,,,"canada, manager, prayer, pop singer, music competition","Insurge Pictures, Magical Elves, Scooter Braun Films, Paramount Pictures, L.A. Reid Media, AEG Live, MTV Films, The Island Def Jam Music Group",Insurge Pictures,Jon M. Chu,54507.0,1.8757,"Justin Bieber, Nathan Morris, Wanya Morris, Shawn Stockman, Miley Cyrus",Justin Bieber,150810.0,0.9528,1.3616,Justin Bieber: Never Say Never,33913127,Paramount Pictures,105.0,"Documentary,Music",3105.0,2011-02-09,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,22939221,11941474,1,0,0,0,50465520.5,4,0,1,1,0,1,0.0,0,57186770.0,0.0,0.0,0,4186.795491143317,7.93,67.3
tt1034389,25000000,PG-13,,,"roman empire, scotland, slavery, eagle, ancient rome","Prime Focus, Toledo Productions, Focus Features, Twins Financing, Film4 Productions",Prime Focus,Kevin Macdonald,17350.0,0.2534,"Channing Tatum, Mark Strong, Jamie Bell, Donald Sutherland, Denis O'Hare",Channing Tatum,38673.0,5.0708,10.4707,The Eagle,11507198,Focus Features,114.0,"Action,Adventure,Drama",2296.0,2011-02-11,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18233005,15736584,1,0,1,0,15293773.0,2,1,0,1,0,1,0.0,0,57186770.0,0.0,0.0,0,10888.501742160279,7.93,67.3
tt1564367,80000000,PG-13,,,"friendship, hawaii, assistant, plastic surgery, romcom","Columbia Pictures, Happy Madison Productions",Columbia Pictures,Dennis Dugan,17494.0,1.1986,"Adam Sandler, Jennifer Aniston, Brooklyn Decker, Nicole Kidman, Nick Swardson",Adam Sandler,19292.0,3.9316,9.9169,Just Go with It,42555964,Sony Pictures Releasing,117.0,"Comedy,Romance",3548.0,2011-02-11,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58581515,45566418,1,0,0,0,37079713.208333336,2,0,1,0,1,3,0.0,0,57186770.0,0.0,0.0,0,22547.91431792559,7.93,67.3
tt1464540,50000000,PG-13,,,"based on novel or book, secret identity, heroism, alien, teenage boy","Touchstone Pictures, Bay Films, DreamWorks Pictures, Reliance Entertainment",Touchstone Pictures,D.J. Caruso,40256.0,0.6864,"Alex Pettyfer, Dianna Agron, Teresa Palmer, Timothy Olyphant, Kevin Durand",Alex Pettyfer,61363.0,2.0017,6.7113,I Am Number Four,26707814,Walt Disney Studios Motion Pictures,111.0,"Action,Adventure,Sci-Fi",3154.0,2011-02-18,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18827144,18827144,0,0,0,0,45806931.47826087,2,1,0,0,0,2,0.0,0,57186770.0,0.0,0.0,0,15852.885225110971,7.93,67.3
tt1401152,30000000,PG-13,,,"hotel, taxi, coma, taxi driver, prince","Panda Productions, Dark Castle Entertainment, StudioCanal, TF1 Films Production, Warner Bros. Pictures, Horticus UK, Studio Babelsberg",Panda Productions,Jaume Collet-Serra,59521.0,1.4647,"Liam Neeson, Diane Kruger, January Jones, Aidan Quinn, Bruno Ganz",Liam Neeson,3896.0,8.3169,16.6543,Unknown,30405168,Warner Bros.,113.0,"Action,Mystery,Thriller",3043.0,2011-02-18,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19541393,34542934,1,0,0,0,41641878.690476194,2,1,1,0,1,2,0.0,0,57186770.0,0.0,0.0,0,9858.69208018403,7.93,67.3
